Site,Treatment,Plot,Year,Crop,Crop_planting_date,Crop_harvest_date,N_input,N_output,Cover_crop_1,Cover_crop_1_planting_date,Cover_crop_1_termination_date,Cover_crop_2,Cover_crop_2_planting_date,Cover_crop_2_termination_date
NELITCSE,,NELITCSE_306,2009,Zea mays (Corn),,,168,127.471,FALLOW,,,,,
NELITCSE,,NELITCSE_306,2011,Zea mays (Corn),,,168,79.372,FALLOW,,,,,
NELITCSE,,NELITCSE_306,2013,Zea mays (Corn),,,168,91.6,FALLOW,,,,,
NELITCSE,,NELITCSE_306,2015,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_307,1981,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_307,1982,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_307,1983,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_307,1984,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_307,1985,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_307,1986,Zea mays (Corn),,,112,91.372554,FALLOW,,,,,
NELITCSE,,NELITCSE_307,1987,Zea mays (Corn),,,112,70.192647,FALLOW,,,,,
NELITCSE,,NELITCSE_307,1988,Zea mays (Corn),,,112,53.812437,FALLOW,,,,,
NELITCSE,,NELITCSE_307,1989,Zea mays (Corn),,,112,82.073775,FALLOW,,,,,
NELITCSE,,NELITCSE_307,1990,Zea mays (Corn),,,112,67.945605,FALLOW,,,,,
NELITCSE,,NELITCSE_307,1991,Zea mays (Corn),,,112,22.829541,FALLOW,,,,,
NELITCSE,,NELITCSE_307,1992,Zea mays (Corn),,,112,108.888045,FALLOW,,,,,
NELITCSE,,NELITCSE_307,1993,Zea mays (Corn),,,112,58.081758,FALLOW,,,,,
NELITCSE,,NELITCSE_307,1994,Zea mays (Corn),,,112,80.432961,FALLOW,,,,,
NELITCSE,,NELITCSE_307,1995,Zea mays (Corn),,,112,24.727458,FALLOW,,,,,
NELITCSE,,NELITCSE_307,1996,Zea mays (Corn),,,112,96.732027,FALLOW,,,,,
NELITCSE,,NELITCSE_307,1997,Zea mays (Corn),,,112,130.264,FALLOW,,,,,
NELITCSE,,NELITCSE_307,1998,Zea mays (Corn),,,112,114.615,FALLOW,,,,,
NELITCSE,,NELITCSE_307,1999,Zea mays (Corn),,,112,89.141,FALLOW,,,,,
NELITCSE,,NELITCSE_307,2000,Zea mays (Corn),,,112,72.987,FALLOW,,,,,
NELITCSE,,NELITCSE_307,2001,Zea mays (Corn),,,112,102.7,FALLOW,,,,,
NELITCSE,,NELITCSE_307,2002,Zea mays (Corn),,,112,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_307,2003,Zea mays (Corn),,,112,89.687,FALLOW,,,,,
NELITCSE,,NELITCSE_307,2004,Zea mays (Corn),,,168,140.665,FALLOW,,,,,
NELITCSE,,NELITCSE_307,2005,Zea mays (Corn),,,168,25.492,FALLOW,,,,,
NELITCSE,,NELITCSE_307,2006,Zea mays (Corn),,,168,100.383,FALLOW,,,,,
NELITCSE,,NELITCSE_307,2007,Zea mays (Corn),,,168,121.571,FALLOW,,,,,
NELITCSE,,NELITCSE_307,2008,Zea mays (Corn),,,168,118.775,FALLOW,,,,,
NELITCSE,,NELITCSE_307,2009,Zea mays (Corn),,,168,125.715,FALLOW,,,,,
NELITCSE,,NELITCSE_307,2010,Zea mays (Corn),,,168,73.132,FALLOW,,,,,
NELITCSE,,NELITCSE_307,2011,Zea mays (Corn),,,168,80.909,FALLOW,,,,,
NELITCSE,,NELITCSE_307,2012,Zea mays (Corn),,,168,32.2,FALLOW,,,,,
NELITCSE,,NELITCSE_307,2013,Zea mays (Corn),,,168,99.8,FALLOW,,,,,
NELITCSE,,NELITCSE_307,2014,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_307,2015,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_308,1981,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_308,1982,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_308,1983,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_308,1984,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_308,1986,Zea mays (Corn),,,112,94.37106,FALLOW,,,,,
NELITCSE,,NELITCSE_308,1988,Zea mays (Corn),,,112,65.686068,FALLOW,,,,,
NELITCSE,,NELITCSE_308,1990,Zea mays (Corn),,,112,90.570081,FALLOW,,,,,
NELITCSE,,NELITCSE_308,1992,Zea mays (Corn),,,112,123.781497,FALLOW,,,,,
NELITCSE,,NELITCSE_308,1994,Zea mays (Corn),,,112,125.267079,FALLOW,,,,,
NELITCSE,,NELITCSE_308,1996,Zea mays (Corn),,,112,117.272337,FALLOW,,,,,
NELITCSE,,NELITCSE_308,1998,Zea mays (Corn),,,112,95.697,FALLOW,,,,,
NELITCSE,,NELITCSE_308,2000,Zea mays (Corn),,,112,50.958,FALLOW,,,,,
NELITCSE,,NELITCSE_308,2002,Zea mays (Corn),,,112,27.4647,FALLOW,,,,,
NELITCSE,,NELITCSE_308,2004,Zea mays (Corn),,,168,141.759,FALLOW,,,,,
NELITCSE,,NELITCSE_308,2006,Zea mays (Corn),,,168,101.987,FALLOW,,,,,
NELITCSE,,NELITCSE_308,2008,Zea mays (Corn),,,168,153.609,FALLOW,,,,,
NELITCSE,,NELITCSE_308,2010,Zea mays (Corn),,,168,130.044,FALLOW,,,,,
NELITCSE,,NELITCSE_308,2012,Zea mays (Corn),,,168,50.2,FALLOW,,,,,
NELITCSE,,NELITCSE_308,2014,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_309,1981,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_309,1982,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_309,1983,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_309,1984,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_309,1986,Zea mays (Corn),,,112,94.677849,FALLOW,,,,,
NELITCSE,,NELITCSE_309,1988,Zea mays (Corn),,,112,93.598428,FALLOW,,,,,
NELITCSE,,NELITCSE_309,1990,Zea mays (Corn),,,112,93.447018,FALLOW,,,,,
NELITCSE,,NELITCSE_309,1992,Zea mays (Corn),,,112,131.37978,FALLOW,,,,,
NELITCSE,,NELITCSE_309,1994,Zea mays (Corn),,,112,125.070834,FALLOW,,,,,
NELITCSE,,NELITCSE_309,1996,Zea mays (Corn),,,112,108.150987,FALLOW,,,,,
NELITCSE,,NELITCSE_309,1998,Zea mays (Corn),,,112,122.295,FALLOW,,,,,
NELITCSE,,NELITCSE_309,2000,Zea mays (Corn),,,112,38.099,FALLOW,,,,,
NELITCSE,,NELITCSE_309,2002,Zea mays (Corn),,,112,37.2453,FALLOW,,,,,
NELITCSE,,NELITCSE_309,2004,Zea mays (Corn),,,168,147.306,FALLOW,,,,,
NELITCSE,,NELITCSE_309,2006,Zea mays (Corn),,,168,109.121,FALLOW,,,,,
NELITCSE,,NELITCSE_309,2008,Zea mays (Corn),,,168,162.688,FALLOW,,,,,
NELITCSE,,NELITCSE_309,2010,Zea mays (Corn),,,168,117.251,FALLOW,,,,,
NELITCSE,,NELITCSE_309,2012,Zea mays (Corn),,,168,78.5,FALLOW,,,,,
NELITCSE,,NELITCSE_309,2014,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_310,1981,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_310,1982,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_310,1983,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_310,1984,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_310,1985,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_310,1987,Zea mays (Corn),,,112,55.550124,FALLOW,,,,,
NELITCSE,,NELITCSE_310,1989,Zea mays (Corn),,,112,99.495039,FALLOW,,,,,
NELITCSE,,NELITCSE_310,1991,Zea mays (Corn),,,112,37.703001,FALLOW,,,,,
NELITCSE,,NELITCSE_310,1993,Zea mays (Corn),,,112,82.90359,FALLOW,,,,,
NELITCSE,,NELITCSE_310,1995,Zea mays (Corn),,,112,57.277962,FALLOW,,,,,
NELITCSE,,NELITCSE_310,1997,Zea mays (Corn),,,112,147.756,FALLOW,,,,,
NELITCSE,,NELITCSE_310,1999,Zea mays (Corn),,,112,99.396,FALLOW,,,,,
NELITCSE,,NELITCSE_310,2001,Zea mays (Corn),,,112,122.113,FALLOW,,,,,
NELITCSE,,NELITCSE_310,2003,Zea mays (Corn),,,112,100.443,FALLOW,,,,,
NELITCSE,,NELITCSE_310,2005,Zea mays (Corn),,,168,87.062,FALLOW,,,,,
NELITCSE,,NELITCSE_310,2007,Zea mays (Corn),,,168,105.075,FALLOW,,,,,
NELITCSE,,NELITCSE_310,2009,Zea mays (Corn),,,168,113.769,FALLOW,,,,,
NELITCSE,,NELITCSE_310,2011,Zea mays (Corn),,,168,72.724,FALLOW,,,,,
NELITCSE,,NELITCSE_310,2013,Zea mays (Corn),,,168,106.5,FALLOW,,,,,
NELITCSE,,NELITCSE_310,2015,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_311,1981,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_311,1982,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_311,1983,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_311,1984,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_311,2015,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_312,1981,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_312,1982,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_312,1983,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_312,1984,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_312,1985,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_312,1986,Zea mays (Corn),,,112,80.906154,FALLOW,,,,,
NELITCSE,,NELITCSE_312,1987,Zea mays (Corn),,,112,75.423348,FALLOW,,,,,
NELITCSE,,NELITCSE_312,1988,Zea mays (Corn),,,112,64.258845,FALLOW,,,,,
NELITCSE,,NELITCSE_312,1989,Zea mays (Corn),,,112,94.845576,FALLOW,,,,,
NELITCSE,,NELITCSE_312,1990,Zea mays (Corn),,,112,91.660674,FALLOW,,,,,
NELITCSE,,NELITCSE_312,1991,Zea mays (Corn),,,112,39.79731,FALLOW,,,,,
NELITCSE,,NELITCSE_312,1992,Zea mays (Corn),,,112,112.817061,FALLOW,,,,,
NELITCSE,,NELITCSE_312,1993,Zea mays (Corn),,,112,52.813719,FALLOW,,,,,
NELITCSE,,NELITCSE_312,1994,Zea mays (Corn),,,112,94.218327,FALLOW,,,,,
NELITCSE,,NELITCSE_312,1995,Zea mays (Corn),,,112,19.160127,FALLOW,,,,,
NELITCSE,,NELITCSE_312,1996,Zea mays (Corn),,,112,100.342347,FALLOW,,,,,
NELITCSE,,NELITCSE_312,1997,Zea mays (Corn),,,112,122.797,FALLOW,,,,,
NELITCSE,,NELITCSE_312,1998,Zea mays (Corn),,,112,68.921,FALLOW,,,,,
NELITCSE,,NELITCSE_312,1999,Zea mays (Corn),,,112,56.15,FALLOW,,,,,
NELITCSE,,NELITCSE_312,2000,Zea mays (Corn),,,112,30.798,FALLOW,,,,,
NELITCSE,,NELITCSE_312,2001,Zea mays (Corn),,,112,67.114,FALLOW,,,,,
NELITCSE,,NELITCSE_312,2002,Zea mays (Corn),,,112,3.644571,FALLOW,,,,,
NELITCSE,,NELITCSE_312,2003,Zea mays (Corn),,,112,101.875,FALLOW,,,,,
NELITCSE,,NELITCSE_312,2004,Zea mays (Corn),,,168,139.815,FALLOW,,,,,
NELITCSE,,NELITCSE_312,2005,Zea mays (Corn),,,168,57.683,FALLOW,,,,,
NELITCSE,,NELITCSE_312,2006,Zea mays (Corn),,,168,116.329,FALLOW,,,,,
NELITCSE,,NELITCSE_312,2007,Zea mays (Corn),,,168,87.549,FALLOW,,,,,
NELITCSE,,NELITCSE_312,2008,Zea mays (Corn),,,168,173.969,FALLOW,,,,,
NELITCSE,,NELITCSE_312,2009,Zea mays (Corn),,,168,160.424,FALLOW,,,,,
NELITCSE,,NELITCSE_312,2010,Zea mays (Corn),,,168,97.258,FALLOW,,,,,
NELITCSE,,NELITCSE_312,2011,Zea mays (Corn),,,168,75.578,FALLOW,,,,,
NELITCSE,,NELITCSE_312,2012,Zea mays (Corn),,,168,76.6,FALLOW,,,,,
NELITCSE,,NELITCSE_312,2013,Zea mays (Corn),,,168,94.5,FALLOW,,,,,
NELITCSE,,NELITCSE_312,2014,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_312,2015,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_313,1981,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_313,1982,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_313,1983,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_313,1984,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_313,1985,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_313,1987,Zea mays (Corn),,,112,36.622257,FALLOW,,,,,
NELITCSE,,NELITCSE_313,1989,Zea mays (Corn),,,112,75.070548,FALLOW,,,,,
NELITCSE,,NELITCSE_313,1991,Zea mays (Corn),,,112,61.223148,FALLOW,,,,,
NELITCSE,,NELITCSE_313,1993,Zea mays (Corn),,,112,79.777047,FALLOW,,,,,
NELITCSE,,NELITCSE_313,1995,Zea mays (Corn),,,112,46.978113,FALLOW,,,,,
NELITCSE,,NELITCSE_313,1997,Zea mays (Corn),,,112,97.406,FALLOW,,,,,
NELITCSE,,NELITCSE_313,1999,Zea mays (Corn),,,112,63.364,FALLOW,,,,,
NELITCSE,,NELITCSE_313,2001,Zea mays (Corn),,,112,114.681,FALLOW,,,,,
NELITCSE,,NELITCSE_313,2003,Zea mays (Corn),,,112,101.357,FALLOW,,,,,
NELITCSE,,NELITCSE_313,2005,Zea mays (Corn),,,168,75.387,FALLOW,,,,,
NELITCSE,,NELITCSE_313,2007,Zea mays (Corn),,,168,83.428,FALLOW,,,,,
NELITCSE,,NELITCSE_313,2009,Zea mays (Corn),,,168,127.041,FALLOW,,,,,
NELITCSE,,NELITCSE_313,2011,Zea mays (Corn),,,168,59.4,FALLOW,,,,,
NELITCSE,,NELITCSE_313,2013,Zea mays (Corn),,,168,83,FALLOW,,,,,
NELITCSE,,NELITCSE_313,2015,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_314,1981,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_314,1982,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_314,1983,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_314,1984,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_314,1985,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_314,1986,Zea mays (Corn),,,112,64.291185,FALLOW,,,,,
NELITCSE,,NELITCSE_314,1987,Zea mays (Corn),,,112,23.239377,FALLOW,,,,,
NELITCSE,,NELITCSE_314,1988,Zea mays (Corn),,,112,83.09616,FALLOW,,,,,
NELITCSE,,NELITCSE_314,1989,Zea mays (Corn),,,112,85.059933,FALLOW,,,,,
NELITCSE,,NELITCSE_314,1990,Zea mays (Corn),,,112,31.700844,FALLOW,,,,,
NELITCSE,,NELITCSE_314,1991,Zea mays (Corn),,,112,38.586177,FALLOW,,,,,
NELITCSE,,NELITCSE_314,1992,Zea mays (Corn),,,112,112.208334,FALLOW,,,,,
NELITCSE,,NELITCSE_314,1993,Zea mays (Corn),,,112,33.459846,FALLOW,,,,,
NELITCSE,,NELITCSE_314,1994,Zea mays (Corn),,,112,83.171865,FALLOW,,,,,
NELITCSE,,NELITCSE_314,1995,Zea mays (Corn),,,112,25.039245,FALLOW,,,,,
NELITCSE,,NELITCSE_314,1996,Zea mays (Corn),,,112,85.275582,FALLOW,,,,,
NELITCSE,,NELITCSE_314,1997,Zea mays (Corn),,,112,89.622,FALLOW,,,,,
NELITCSE,,NELITCSE_314,1998,Zea mays (Corn),,,112,92.575,FALLOW,,,,,
NELITCSE,,NELITCSE_314,1999,Zea mays (Corn),,,112,73.055,FALLOW,,,,,
NELITCSE,,NELITCSE_314,2000,Zea mays (Corn),,,112,72.803,FALLOW,,,,,
NELITCSE,,NELITCSE_314,2001,Zea mays (Corn),,,112,159.51,FALLOW,,,,,
NELITCSE,,NELITCSE_314,2002,Zea mays (Corn),,,112,17.2159,FALLOW,,,,,
NELITCSE,,NELITCSE_314,2003,Zea mays (Corn),,,112,84.622,FALLOW,,,,,
NELITCSE,,NELITCSE_314,2004,Zea mays (Corn),,,168,131.802,FALLOW,,,,,
NELITCSE,,NELITCSE_314,2005,Zea mays (Corn),,,168,53.068,FALLOW,,,,,
NELITCSE,,NELITCSE_314,2006,Zea mays (Corn),,,168,32.959,FALLOW,,,,,
NELITCSE,,NELITCSE_314,2007,Zea mays (Corn),,,168,42.752,FALLOW,,,,,
NELITCSE,,NELITCSE_314,2008,Zea mays (Corn),,,168,104.857,FALLOW,,,,,
NELITCSE,,NELITCSE_314,2009,Zea mays (Corn),,,168,85.786,FALLOW,,,,,
NELITCSE,,NELITCSE_314,2010,Zea mays (Corn),,,168,86.143,FALLOW,,,,,
NELITCSE,,NELITCSE_314,2011,Zea mays (Corn),,,168,88.079,FALLOW,,,,,
NELITCSE,,NELITCSE_314,2012,Zea mays (Corn),,,168,33.6,FALLOW,,,,,
NELITCSE,,NELITCSE_314,2013,Zea mays (Corn),,,168,104.2,FALLOW,,,,,
NELITCSE,,NELITCSE_314,2014,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_314,2015,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_315,1981,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_315,1982,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_315,1983,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_315,1984,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_315,1986,Zea mays (Corn),,,112,78.657936,FALLOW,,,,,
NELITCSE,,NELITCSE_315,1988,Zea mays (Corn),,,112,66.27495,FALLOW,,,,,
NELITCSE,,NELITCSE_315,1990,Zea mays (Corn),,,112,94.609641,FALLOW,,,,,
NELITCSE,,NELITCSE_315,1992,Zea mays (Corn),,,112,116.960844,FALLOW,,,,,
NELITCSE,,NELITCSE_315,1994,Zea mays (Corn),,,112,98.223048,FALLOW,,,,,
NELITCSE,,NELITCSE_315,1996,Zea mays (Corn),,,112,112.171731,FALLOW,,,,,
NELITCSE,,NELITCSE_315,1998,Zea mays (Corn),,,112,78.615,FALLOW,,,,,
NELITCSE,,NELITCSE_315,2000,Zea mays (Corn),,,112,79.195,FALLOW,,,,,
NELITCSE,,NELITCSE_315,2002,Zea mays (Corn),,,112,37.2392,FALLOW,,,,,
NELITCSE,,NELITCSE_315,2004,Zea mays (Corn),,,168,120.242,FALLOW,,,,,
NELITCSE,,NELITCSE_315,2006,Zea mays (Corn),,,168,92.684,FALLOW,,,,,
NELITCSE,,NELITCSE_315,2008,Zea mays (Corn),,,168,123.183,FALLOW,,,,,
NELITCSE,,NELITCSE_315,2010,Zea mays (Corn),,,168,86.733,FALLOW,,,,,
NELITCSE,,NELITCSE_315,2012,Zea mays (Corn),,,168,46.5,FALLOW,,,,,
NELITCSE,,NELITCSE_315,2014,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_316,1981,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_316,1982,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_316,1983,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_316,1984,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_316,2015,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_317,1981,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_317,1982,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_317,1983,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_317,1984,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_317,2015,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_318,1981,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_318,1982,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_318,1983,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_318,1984,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_318,1985,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_318,1986,Zea mays (Corn),,,112,76.261836,FALLOW,,,,,
NELITCSE,,NELITCSE_318,1987,Zea mays (Corn),,,112,42.012012,FALLOW,,,,,
NELITCSE,,NELITCSE_318,1988,Zea mays (Corn),,,112,59.856783,FALLOW,,,,,
NELITCSE,,NELITCSE_318,1989,Zea mays (Corn),,,112,96.108894,FALLOW,,,,,
NELITCSE,,NELITCSE_318,1990,Zea mays (Corn),,,112,83.012958,FALLOW,,,,,
NELITCSE,,NELITCSE_318,1991,Zea mays (Corn),,,112,25.493916,FALLOW,,,,,
NELITCSE,,NELITCSE_318,1992,Zea mays (Corn),,,112,112.897764,FALLOW,,,,,
NELITCSE,,NELITCSE_318,1993,Zea mays (Corn),,,112,41.11884,FALLOW,,,,,
NELITCSE,,NELITCSE_318,1994,Zea mays (Corn),,,112,81.388167,FALLOW,,,,,
NELITCSE,,NELITCSE_318,1995,Zea mays (Corn),,,112,28.390551,FALLOW,,,,,
NELITCSE,,NELITCSE_318,1996,Zea mays (Corn),,,112,99.026844,FALLOW,,,,,
NELITCSE,,NELITCSE_318,1997,Zea mays (Corn),,,112,85.758,FALLOW,,,,,
NELITCSE,,NELITCSE_318,1998,Zea mays (Corn),,,112,77.024,FALLOW,,,,,
NELITCSE,,NELITCSE_318,1999,Zea mays (Corn),,,112,62.619,FALLOW,,,,,
NELITCSE,,NELITCSE_318,2000,Zea mays (Corn),,,112,45.205,FALLOW,,,,,
NELITCSE,,NELITCSE_318,2001,Zea mays (Corn),,,112,118.842,FALLOW,,,,,
NELITCSE,,NELITCSE_318,2002,Zea mays (Corn),,,112,1.419432,FALLOW,,,,,
NELITCSE,,NELITCSE_318,2003,Zea mays (Corn),,,112,114.118,FALLOW,,,,,
NELITCSE,,NELITCSE_318,2004,Zea mays (Corn),,,168,131.518,FALLOW,,,,,
NELITCSE,,NELITCSE_318,2005,Zea mays (Corn),,,168,21.486,FALLOW,,,,,
NELITCSE,,NELITCSE_318,2006,Zea mays (Corn),,,168,99.551,FALLOW,,,,,
NELITCSE,,NELITCSE_318,2007,Zea mays (Corn),,,168,114.379,FALLOW,,,,,
NELITCSE,,NELITCSE_318,2008,Zea mays (Corn),,,168,111.401,FALLOW,,,,,
NELITCSE,,NELITCSE_318,2009,Zea mays (Corn),,,168,89.571,FALLOW,,,,,
NELITCSE,,NELITCSE_318,2010,Zea mays (Corn),,,168,26.802,FALLOW,,,,,
NELITCSE,,NELITCSE_318,2011,Zea mays (Corn),,,168,81.466,FALLOW,,,,,
NELITCSE,,NELITCSE_318,2012,Zea mays (Corn),,,168,17.2,FALLOW,,,,,
NELITCSE,,NELITCSE_318,2013,Zea mays (Corn),,,168,127.5,FALLOW,,,,,
NELITCSE,,NELITCSE_318,2014,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_318,2015,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_319,1981,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_319,1982,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_319,1983,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_319,1984,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_319,1985,Zea mays (Corn),,,#VALUE!,NA,FALLOW,,,,,
NELITCSE,,NELITCSE_319,1987,Zea mays (Corn),,,112,71.449644,FALLOW,,,,,
NELITCSE,,NELITCSE_319,1989,Zea mays (Corn),,,112,98.070168,FALLOW,,,,,
NELITCSE,,NELITCSE_319,1991,Zea mays (Corn),,,112,42.512547,FALLOW,,,,,
NELITCSE,,NELITCSE_319,1993,Zea mays (Corn),,,112,75.815838,FALLOW,,,,,
NELITCSE,,NELITCSE_319,1995,Zea mays (Corn),,,112,54.146568,FALLOW,,,,,
NELITCSE,,NELITCSE_319,1997,Zea mays (Corn),,,112,113.223,FALLOW,,,,,
NELITCSE,,NELITCSE_319,1999,Zea mays (Corn),,,112,97.965,FALLOW,,,,,
NELITCSE,,NELITCSE_319,2001,Zea mays (Corn),,,112,121.715,FALLOW,,,,,
NELITCSE,,NELITCSE_319,2003,Zea mays (Corn),,,112,116.637,FALLOW,,,,,
NELITCSE,,NELITCSE_319,2005,Zea mays (Corn),,,168,57.062,FALLOW,,,,,
NELITCSE,,NELITCSE_319,2007,Zea mays (Corn),,,168,139.35,FALLOW,,,,,
NELITCSE,,NELITCSE_319,2009,Zea mays (Corn),,,168,125.182,FALLOW,,,,,
NELITCSE,,NELITCSE_319,2011,Zea mays (Corn),,,168,97.656,FALLOW,,,,,
NELITCSE,,NELITCSE_319,2013,Zea mays (Corn),,,168,86.6,FALLOW,,,,,
