SiteID,Exp.Unit.ID,Time.Range,Treatment.ID,Crop,N2O.gN.ha.total,N2O.gN.ha.total.SE,CO2.gC.ha.total,CO2.gC.ha.total.SE,CH4.gC.ha.total,CH4.gC.ha.total.SE
INWLACRE,INWLACRE_NS_A42,2005-04-20 12:45:00 - 2008-04-02 14:00:00,INWLACRE_NS,Zea mays (Corn),23765.395939436534,3.5121479107237072,7298025.090387856,13190.838430284603,-722.3711174710553,0.6793088679402666
INWLACRE,INWLACRE_NC_A41,2004-04-05 14:06:00 - 2004-12-16 10:45:00,INWLACRE_NC,Glycine max (Soybean),1993.6188930369003,3.67666527773927,7272983.355805205,35705.41946331954,-36.45243947758062,0.9090912051195599
INWLACRE,INWLACRE_NG_SA42,2004-04-05 08:16:00 - 2004-12-16 11:30:00,INWLACRE_NG,Restored Prairie,323.9086313201345,3.2906546856900127,6882221.026405767,9574.431990986497,-125.46120920758398,4.187116391192732
INWLACRE,INWLACRE_CD_A32,2004-04-05 14:06:00 - 2004-12-16 10:45:00,INWLACRE_CD,Glycine max (Soybean),1220.3431130377487,7.084675992310166,3791327.9014508273,11439.477548066317,-240.38942085387976,0.24507937370168703
INWLACRE,INWLACRE_NC_A41,2005-03-30 10:30:00 - 2010-09-15 08:30:00,INWLACRE_NC,Glycine max (Soybean),24354.20503318208,19.94960511819953,41101706.70864725,4706.477216548975,-607.6364323892026,0.03730738244431629
INWLACRE,INWLACRE_MR_SA23,2005-04-06 14:00:00 - 2007-12-13 12:30:00,INWLACRE_MR,Sorghum vulgare sudanense (Sudangrass),6876.18385560867,3.9606670686866816,35425956.542353645,30500.939483015147,-406.4687928786515,2.1359788973320377
INWLACRE,INWLACRE_CD_A52,2005-04-20 12:45:00 - 2011-09-01 13:00:00,INWLACRE_CD,Glycine max (Soybean),33312.374204303036,2.1514401993472387,8405061.432758939,26151.488916614344,-1999.620764166917,0.2239685410403583
INWLACRE,INWLACRE_NM_A54,2005-04-06 12:45:00 - 2007-04-10 13:30:00,INWLACRE_NM,Zea mays (Corn),51523.14710003365,54.93568628106732,13675463.33566444,6357.619803011228,-254.22609878523517,0.32517795938470717
INWLACRE,INWLACRE_CD_A13,2005-04-06 13:30:00 - 2010-09-15 08:30:00,INWLACRE_CD,Glycine max (Soybean),8405.79510938732,0.7345429742541063,3359262.3169355337,19993.813350466105,-1203.1233273739854,0.2905041985524864
INWLACRE,INWLACRE_CD_A13,2004-04-05 11:51:00 - 2004-12-16 11:10:00,INWLACRE_CD,Glycine max (Soybean),513.3765589977459,0.8548187788512787,6341635.275761542,21484.21718617719,-514.8101698917553,4.844100193172672
INWLACRE,INWLACRE_NP_A43,2005-03-17 13:30:00 - 2010-09-15 08:30:00,INWLACRE_NP,Glycine max (Soybean),17140.787060187187,3.0336609050565557,1405818.1001752776,36585.888910594564,-543.3753547298356,0.8014943599063646
INWLACRE,INWLACRE_NC_A62,2005-04-20 12:45:00 - 2011-09-01 13:00:00,INWLACRE_NC,Glycine max (Soybean),26320.853871841922,5.93815405468998,30975747.26745492,20887.09935573916,-944.7338563539514,0.5199123253696711
INWLACRE,INWLACRE_NM_A44,2004-04-05 14:06:00 - 2004-12-16 10:45:00,INWLACRE_NM,Glycine max (Soybean),659.2015192224551,2.551465161090163,3443673.6106256954,6900.053395582204,-109.96393372839479,1.01951455915513
INWLACRE,INWLACRE_NM_A15,2004-04-05 11:53:00 - 2004-12-16 11:10:00,INWLACRE_NM,Glycine max (Soybean),1055.6930132727882,4.831654540081211,5115028.805267407,19082.830450026064,222.8012942463084,1.8327461399858795
INWLACRE,INWLACRE_CD_A82,2004-04-05 16:23:00 - 2004-12-16 10:10:00,INWLACRE_CD,Zea mays (Corn),524.4852799617039,3.1247920197347208,2008497.958674728,4204.575240844327,38.93524702165144,0.4723818968344144
INWLACRE,INWLACRE_NG_SA11,2005-04-06 14:00:00 - 2007-12-13 12:30:00,INWLACRE_NG,Restored Prairie,22217.290853289105,74.35858865510174,39674387.160998866,27403.206974261182,-44.05454536341878,0.5188988715754436
INWLACRE,INWLACRE_NS_A51,2004-04-05 15:10:00 - 2005-03-07 13:00:00,INWLACRE_NS,Zea mays (Corn),824.5366520057194,5.723886846621573,3720204.3177545457,8628.394272900969,-147.84844622660933,4.753973367155917
INWLACRE,INWLACRE_CD_A63,2004-04-05 15:30:00 - 2004-12-16 10:10:00,INWLACRE_CD,Zea mays (Corn),1720.9210929464648,8.876200835644466,3416918.5182082774,7296.486430960939,27.36384235899996,0.6903848766626666
INWLACRE,INWLACRE_NP_A12,2004-04-05 11:01:00 - 2005-03-07 13:00:00,INWLACRE_NP,Glycine max (Soybean),902.8532835115499,1.9376152832645455,9124073.255420655,28782.8173863617,-383.27893056400814,4.6020628072779335
INWLACRE,INWLACRE_IT_A31,2009-04-16 14:00:00 - 2011-09-01 13:00:00,INWLACRE_IT,Zea mays (Corn),-471602.55477409373,580.4056269860304,-126697242.66622494,158989.62363710295,6905.819704195834,9.22113049079468
INWLACRE,INWLACRE_ML_SA43,2005-04-06 14:00:00 - 2007-12-13 12:30:00,INWLACRE_ML,Sorghum vulgare sudanense (Sudangrass),8296.125520518799,4.872039997627782,39265441.66598037,31986.89492197962,-656.1655849517724,0.22765137656492823
INWLACRE,INWLACRE_CD_A71,2004-04-05 16:00:00 - 2004-12-16 10:10:00,INWLACRE_CD,Zea mays (Corn),1589.5982224759227,12.657040601308374,3415787.510854102,7702.1401010176105,-35.211168301665516,0.1619949058599095
INWLACRE,INWLACRE_NM_A31,2004-04-05 11:29:00 - 2004-12-16 10:45:00,INWLACRE_NM,Glycine max (Soybean),1991.8427995167992,5.477790733081235,4118935.7618188425,9880.41551048941,-35.83515102748963,1.3519011023951621
INWLACRE,INWLACRE_NM_A54,2005-04-20 12:45:00 - 2008-04-02 14:00:00,INWLACRE_NM,Glycine max (Soybean),58960.79671960644,81.96719124710611,10647557.102472395,27690.38286615442,-1532.463001070063,2.2253398767014003
INWLACRE,INWLACRE_NS_A85,2004-04-05 16:26:00 - 2005-03-07 13:00:00,INWLACRE_NS,Zea mays (Corn),2555.5624653101486,13.46131047631413,4317294.449365754,7653.019871562205,-753.5251101233112,2.2874413560470033
INWLACRE,INWLACRE_NP_A73,2005-03-17 13:30:00 - 2010-09-15 08:30:00,INWLACRE_NP,Zea mays (Corn),33683.345135237636,92.15026896641258,30605596.413943823,11413.165127613232,10.8262932928611,1.7557600385409777
INWLACRE,INWLACRE_NS_A72,2004-04-05 16:01:00 - 2005-03-07 13:00:00,INWLACRE_NS,Zea mays (Corn),1022.0854704782124,4.221677526267185,3848943.3897748915,11762.202276028993,-97.0148406850667,0.5533060515384707
INWLACRE,INWLACRE_NC_A75,2005-04-06 12:45:00 - 2010-09-15 08:30:00,INWLACRE_NC,Zea mays (Corn),-184825.47272211948,201.08839891993392,5324851128.517496,6696513.110160066,-4171.746068443995,4.493910002895635
INWLACRE,INWLACRE_NC_A62,2004-04-05 15:30:00 - 2004-12-16 10:10:00,INWLACRE_NC,Zea mays (Corn),2815.470266168641,14.398619992994973,4250771.476104947,8932.770249132682,3.0035379216286215,0.38105960231463587
INWLACRE,INWLACRE_CD_A45,2004-04-05 14:06:00 - 2004-12-16 10:45:00,INWLACRE_CD,Glycine max (Soybean),514.4697260679607,1.002519995371249,5412243.256399076,22802.85133845084,-27.84175194522921,0.6139737242767325
INWLACRE,INWLACRE_NC_A84,2005-04-20 12:45:00 - 2011-09-01 13:00:00,INWLACRE_NC,Glycine max (Soybean),34036.054790279006,6.5859535268484555,18596946.559803784,24105.644931007177,-665.454832931146,0.037282518288767524
INWLACRE,INWLACRE_IT_A23,2008-04-16 13:30:00 - 2010-09-15 08:30:00,INWLACRE_IT,Glycine max (Soybean),5671.402557090922,2.4293018862560873,15321355.982689971,6352.916339228534,-297.1206937098641,0.08788871562378267
INWLACRE,INWLACRE_ML_SA14,2004-04-05 09:35:00 - 2004-12-16 11:30:00,INWLACRE_ML,Sorghum vulgare sudanense (Sudangrass),213.83408028964996,0.27515104420305625,4631638.654105277,8371.575972658016,-378.3856584821366,11.174625974783101
INWLACRE,INWLACRE_Bare_AB4,2005-05-16 14:20:00 - 2011-09-01 13:00:00,INWLACRE_Bare,NA,24078.48527441191,8.931498473802682,38033551.28603707,3314.7895252604358,-1158.0671892552846,0.056705638004660885
INWLACRE,INWLACRE_NS_A11,2005-03-17 13:30:00 - 2007-04-10 13:30:00,INWLACRE_NS,Glycine max (Soybean),4135.8724939186295,6.799662352305781,2685348.2216928517,19700.354270373384,-16536.720484629815,25.40041912438456
INWLACRE,INWLACRE_NS_A33,2004-04-05 14:06:00 - 2005-03-07 13:00:00,INWLACRE_NS,Glycine max (Soybean),870.4321647684405,0.7681895711529917,4648481.629345651,9605.98617160061,-855.4956280918957,11.015079199531014
INWLACRE,INWLACRE_NS_A42,2005-03-17 13:30:00 - 2007-04-10 13:30:00,INWLACRE_NS,Glycine max (Soybean),2176.5803594861295,1.0070241892316785,13875864.656499434,14467.35880595173,-744.9998481664386,0.25251260223407096
INWLACRE,INWLACRE_NS_A64,2005-04-20 12:45:00 - 2008-04-02 14:00:00,INWLACRE_NS,Glycine max (Soybean),112003.68177517821,168.54806073354453,49615544.03219458,62028.187497606734,-216.89781279574538,0.007039603822158734
INWLACRE,INWLACRE_NP_A35,2004-04-05 14:06:00 - 2005-03-07 13:00:00,INWLACRE_NP,Glycine max (Soybean),1443.4945877448222,6.404357752819938,6223629.881887744,19904.0117150753,-908.4887234218944,0.29081976910758606
INWLACRE,INWLACRE_NM_A65,2004-04-05 15:30:00 - 2004-12-16 10:10:00,INWLACRE_NM,Zea mays (Corn),1098.2045865946923,6.986342766003934,3689545.3748805816,4939.823810922002,-615.4430289658967,1.9203899833702622
INWLACRE,INWLACRE_NC_A84,2004-04-05 16:25:00 - 2004-12-16 10:10:00,INWLACRE_NC,Zea mays (Corn),1687.7962695633898,4.50865090061892,4127227.9274200113,11066.978230103772,27.847899241508333,0.044792216717742264
INWLACRE,INWLACRE_ML_SA32,2005-04-06 14:00:00 - 2007-12-13 12:30:00,INWLACRE_ML,Sorghum vulgare sudanense (Sudangrass),8058.925090079812,7.039556457910138,34561660.73460552,29922.33438167927,-567.9762759781123,0.3085148278491093
INWLACRE,INWLACRE_NR_A24,2008-04-16 13:30:00 - 2010-09-15 08:30:00,INWLACRE_NR,Glycine max (Soybean),5383.6465826581,0.30098305258992514,30793236.204735212,40072.22530523813,-6669.256522539731,7.608146688991644
INWLACRE,INWLACRE_NM_A23,2004-04-05 11:27:00 - 2004-12-16 11:10:00,INWLACRE_NM,Glycine max (Soybean),1095.150932108097,4.870319134530787,8071496.001625631,30269.227355666542,-57.61256129517459,0.2936247671133541
INWLACRE,INWLACRE_NC_A53,2005-04-20 12:45:00 - 2011-09-01 13:00:00,INWLACRE_NC,Glycine max (Soybean),37437.61829398129,13.52197107817954,-5010566.79076391,42308.32331343997,-648.7248481947429,0.950919463180727
INWLACRE,INWLACRE_IT_A15,2009-04-16 14:00:00 - 2011-09-01 13:00:00,INWLACRE_IT,Zea mays (Corn),1036436.8372252304,1171.0556804519917,-72407278.41436094,103349.80868440102,-2545.698620171967,3.001432896224035
INWLACRE,INWLACRE_NR_A64,2009-04-16 14:00:00 - 2011-09-01 13:00:00,INWLACRE_NR,Glycine max (Soybean),1707.8498087107723,9.112941944955102,29298547.909089524,17190.537621853688,-704.50296913056,0.21425816636232414
INWLACRE,INWLACRE_NS_A64,2005-03-17 13:30:00 - 2007-04-10 13:30:00,INWLACRE_NS,Zea mays (Corn),38367.22283838628,40.05138141463699,13595897.479516156,9516.16876390824,-232.02153645371314,0.4902796528370113
INWLACRE,INWLACRE_NC_A53,2004-04-05 15:12:00 - 2004-12-16 10:45:00,INWLACRE_NC,Zea mays (Corn),4805.423166816153,26.305518164937403,4620928.704039193,6145.036824343056,-135.8485737942815,0.6348494036942278
INWLACRE,INWLACRE_IT_A54,2009-04-16 14:00:00 - 2011-09-01 13:00:00,INWLACRE_IT,Glycine max (Soybean),24567.650793917244,20.58290866115351,26220298.799854405,14581.341165563135,-3378.016082373608,3.0306143141969235
INWLACRE,INWLACRE_NG_SA11,2004-04-05 09:38:00 - 2004-12-16 11:30:00,INWLACRE_NG,Restored Prairie,151.67416202093023,0.31489580936448897,7224963.086450151,14798.130575215098,-467.1812028370552,11.554419911751522
INWLACRE,INWLACRE_NG_SA33,2005-04-06 14:00:00 - 2007-12-13 12:30:00,INWLACRE_NG,Restored Prairie,3658.130658302453,6.531593727542789,48522422.79592863,31596.706774467093,-258.1113762266925,2.805836369759847
INWLACRE,INWLACRE_Bare_AB3,2010-05-06 11:30:00 - 2011-09-01 13:00:00,INWLACRE_Bare,None,-37068.28958535577,114.4309676542117,5801845.734602556,1411.6047153316938,-674.833077652428,1.166505080851885
INWLACRE,INWLACRE_MR_SA24,2004-04-05 09:23:00 - 2004-12-16 11:30:00,INWLACRE_MR,Sorghum vulgare sudanense (Sudangrass),629.7702128523225,0.6306142586593917,6371235.568076741,18410.88745444782,161.82842680766316,1.721225313742958
INWLACRE,INWLACRE_NC_A62,2005-04-06 12:45:00 - 2010-09-15 08:30:00,INWLACRE_NC,Zea mays (Corn),-805.1900658668828,76.15507271145064,122365866.44864021,105026.9563123798,-736.915094270284,0.2293039893842147
INWLACRE,INWLACRE_CD_A52,2004-04-05 15:11:00 - 2004-12-16 10:45:00,INWLACRE_CD,Zea mays (Corn),1258.2316339574459,7.943096970770475,3100167.6093931445,6868.248748639667,102.13603472929451,1.9837290272784274
INWLACRE,INWLACRE_IT_A44,2009-04-16 14:00:00 - 2011-09-01 13:00:00,INWLACRE_IT,Zea mays (Corn),-673458.9101745967,808.6871822131195,41322945.425167434,40625.75669239072,-17445.280726043802,17.63380807731128
INWLACRE,INWLACRE_IT_A83,2009-04-16 14:00:00 - 2011-09-01 13:00:00,INWLACRE_IT,Glycine max (Soybean),65726.00557435406,62.463863325432804,20270085.43921379,12205.757313930579,-814.1317187635661,0.05170274237407202
INWLACRE,INWLACRE_NS_A51,2005-03-17 13:30:00 - 2007-04-10 13:30:00,INWLACRE_NS,Zea mays (Corn),14391.792860191923,28.42998833529833,12288248.48971048,7283.919412334085,-212.48440119645224,0.08281064592209983
INWLACRE,INWLACRE_Bare_AB1,2010-05-06 11:30:00 - 2011-09-01 13:00:00,INWLACRE_Bare,None,4638.433932225707,6.981978790791358,6799803.552998486,525.6830190432512,381.7989091442586,2.592277597266414
INWLACRE,INWLACRE_NR_A72,2009-04-16 14:00:00 - 2011-09-01 13:00:00,INWLACRE_NR,Glycine max (Soybean),30316.511333865496,30.278225358419295,10757877.201006062,18760.358594448153,-1087.669812216043,1.9011718442550147
INWLACRE,INWLACRE_NR_A51,2009-04-16 14:00:00 - 2011-09-01 13:00:00,INWLACRE_NR,Glycine max (Soybean),933908.0110129585,1047.4669004840457,28057350.469078265,21902.732843341848,3135.207726978128,3.5012415118377804
INWLACRE,INWLACRE_IT_A15,2008-04-16 13:30:00 - 2010-09-15 08:30:00,INWLACRE_IT,Glycine max (Soybean),16336.879234608807,5.948687120185506,-19091200.32902295,45099.99371024405,-1008.5255848083264,0.31394795897189337
INWLACRE,INWLACRE_Bare_AB4,2010-05-06 11:30:00 - 2011-09-01 13:00:00,INWLACRE_Bare,None,-42362.47431067844,121.11882219406048,5963146.051244779,827.4069353046709,-123.14449684901858,0.47793104287371074
INWLACRE,INWLACRE_NR_A24,2009-04-16 14:00:00 - 2011-09-01 13:00:00,INWLACRE_NR,Zea mays (Corn),-144328.84553323314,181.41139041335336,-53327265.559403464,82854.28330258898,14708.538955255539,18.434188271939167
INWLACRE,INWLACRE_NM_A74,2005-04-06 12:45:00 - 2007-04-10 13:30:00,INWLACRE_NM,Zea mays (Corn),1506516.8951937458,2623.5520933104476,40970874.7170078,49083.03241378849,-454.62424288972113,0.6110454224112356
INWLACRE,INWLACRE_NR_A85,2008-04-16 13:30:00 - 2010-09-15 08:30:00,INWLACRE_NR,Zea mays (Corn),-1419.283538875988,25.335087173031347,9301583.517874116,17061.42890271464,7557.535052937472,10.861269923250601
INWLACRE,INWLACRE_NR_A11,2009-04-16 14:00:00 - 2011-09-01 13:00:00,INWLACRE_NR,Zea mays (Corn),-1342995.5839592037,1575.1816107355637,10792713.83243997,10227.83498884264,-70698.52016733421,77.99209048223145
INWLACRE,INWLACRE_IT_A74,2009-04-16 14:00:00 - 2011-09-01 13:00:00,INWLACRE_IT,Glycine max (Soybean),4763.887327758377,3.6852083304165455,26838717.45513172,11410.802378602377,-1732.3132791464243,1.038092473144882
INWLACRE,INWLACRE_NR_A11,2008-04-16 13:30:00 - 2010-09-15 08:30:00,INWLACRE_NR,Glycine max (Soybean),3272.219029524913,0.14746043205678078,4856205.633723836,12324.462518444327,-316.74665466542825,0.10263676894118749
INWLACRE,INWLACRE_NR_A42,2008-04-16 13:30:00 - 2010-09-15 08:30:00,INWLACRE_NR,Glycine max (Soybean),8875.917739052564,6.1964852978389,-18262944.0141897,56214.375830994024,12248.785547625946,15.043052635342283
INWLACRE,INWLACRE_IT_A31,2008-04-16 13:30:00 - 2010-09-15 08:30:00,INWLACRE_IT,Glycine max (Soybean),6678.186300798854,7.149671119865607,-54010844.39293445,73274.1999434902,-285.2947097755331,0.004017760544223259
INWLACRE,INWLACRE_NR_A33,2009-04-16 14:00:00 - 2011-09-01 13:00:00,INWLACRE_NR,Zea mays (Corn),24043.1656316691,28.671345693995796,-72133610.29799572,104831.46855416082,15853.501619994593,20.513432621670297
INWLACRE,INWLACRE_Bare_AB2,2010-05-06 11:30:00 - 2011-09-01 13:00:00,INWLACRE_Bare,None,-25713.267520117195,80.36391819504847,7036434.305782037,3553.93506786552,-146.45718821024252,0.1100688051326757
INWLACRE,INWLACRE_IT_A65,2009-04-16 14:00:00 - 2011-09-01 13:00:00,INWLACRE_IT,Glycine max (Soybean),79755.39442066202,72.37465682599066,-7000236.409743514,36879.73718967892,43820.35515367648,54.151603948197405
INWLACRE,INWLACRE_IT_A23,2009-04-16 14:00:00 - 2011-09-01 13:00:00,INWLACRE_IT,Zea mays (Corn),225426.01997410515,246.06008440000872,40065641.176743105,30957.648047739956,5347.646005393911,8.038301096994633
INWLACRE,INWLACRE_NR_A64,2008-04-16 13:30:00 - 2010-09-15 08:30:00,INWLACRE_NR,Zea mays (Corn),-39750.424263982786,67.00857441028721,-8243992.797534864,34462.40499776555,8801.025322246276,11.730829544174853
INWLACRE,INWLACRE_IT_A44,2008-04-16 13:30:00 - 2010-09-15 08:30:00,INWLACRE_IT,Glycine max (Soybean),6127.599379858184,0.8600637046281049,15427960.376838299,9335.095359183244,-743.8344564124004,0.13127261866479
MNMOFS,MNMOFS_1,2004-04-07 12:27:20 - 2008-07-23 09:48:26,MNMOFS_41,Triticum aestivum (Wheat),14961.036177784508,0.2538616439478886,-46714623.483899556,48767.67316611022,1557259.7443565305,625.8483531966517
MNMOFS,MNMOFS_1,2004-04-07 12:26:00 - 2008-07-23 09:47:36,MNMOFS_41,Triticum aestivum (Wheat),19170.53568868359,1.9310896025309154,535348856.80390483,282550.5012759375,725653.9687215406,278.54293016275926
MNMOFS,MNMOFS_34,2004-08-10 10:51:10 - 2006-04-27 16:29:29,MNMOFS_29,Medicago sativa (Alfalfa),8591.789155180026,3.2837717311970196,9303313.642167851,13192.073905100511,-186.7519233351042,31.572524888031964
MNMOFS,MNMOFS_96,2004-08-10 12:14:24 - 2008-11-17 10:42:29,MNMOFS_41,Medicago sativa (Alfalfa),14380.517064518319,27.67735205606208,211554370.4231413,136508.4940832982,-7435.417862694429,3.686866857929529
MNMOFS,MNMOFS_34,2004-08-10 10:51:50 - 2006-04-27 16:29:39,MNMOFS_29,Medicago sativa (Alfalfa),12973.61473911923,20.255482231484933,11402415.76842919,13754.431965810605,-2924.0517217776846,17.829669528340947
MNMOFS,MNMOFS_64,2004-08-10 12:07:20 - 2006-04-27 16:23:24,MNMOFS_29,Medicago sativa (Alfalfa),14897.011791863119,22.362909383486375,10602474.347547976,14770.86521166765,-3800.8558871042237,25.627713428017994
MNMOFS,MNMOFS_101,2004-08-10 13:53:05 - 2008-11-17 11:44:45,MNMOFS_41,Medicago sativa (Alfalfa),-17647.728155515477,30.99456623416366,77074070.25233573,39281.45732708912,-2110885.1482866392,1683.136733181898
MNMOFS,MNMOFS_156,2008-05-14 15:00:51 - 2008-11-17 10:21:55,MNMOFS_46,Zea mays (Corn),2524.4954609930423,11.960704292287055,6222738.504420262,12567.989213086546,-1471.864066127575,7.831371815225446
MNMOFS,MNMOFS_156,2008-05-14 15:00:39 - 2008-11-17 10:21:33,MNMOFS_46,Zea mays (Corn),2759.5293047381315,2.0298165982184844,5830554.650602762,19785.670608671524,2918.6977994033464,3.0259511032504354
MNMOFS,MNMOFS_164,2004-04-07 10:15:30 - 2008-11-17 11:35:35,MNMOFS_43,Medicago sativa (Alfalfa),8789.03322324111,22.34808271237451,68283198.18567955,25426.913840344787,-69629.77382378826,58.08037531999309
MNMOFS,MNMOFS_164,2004-04-07 10:17:00 - 2008-11-17 11:35:48,MNMOFS_43,Medicago sativa (Alfalfa),16668.789778348553,0.5033429455956753,80030333.1732626,34676.95314019469,9030.953241257937,1.9434930593257647
MNMOFS,MNMOFS_1,2004-08-10 10:24:56 - 2008-11-17 09:36:28,MNMOFS_41,Medicago sativa (Alfalfa),17500.179576747778,1.8235283830275926,161021008.289394,690821.260977636,-68214.5243914571,162.2188268867871
MNMOFS,MNMOFS_1,2004-08-10 10:23:49 - 2008-11-17 09:35:18,MNMOFS_41,Medicago sativa (Alfalfa),17083.25922702403,10.401473598681507,96837108.0930004,58724.3859861711,9992.935235474395,12.748230954890985
MNMOFS,MNMOFS_1,2006-05-02 13:31:27 - 2007-04-25 10:25:59,MNMOFS_41,Zea mays (Corn),4855.239501755488,9.755115954663054,3215614.6238141917,8871.22501817388,78.37097324266408,13.436165874455249
MNMOFS,MNMOFS_1,2006-05-02 13:33:09 - 2007-04-25 10:26:07,MNMOFS_41,Zea mays (Corn),4762.1962273695935,6.148712950356868,3773253.956063644,10634.679652994344,-593.6833136552759,1.0673038055599149
MNMOFS,MNMOFS_1,2007-05-14 10:58:27 - 2008-04-16 12:38:53,MNMOFS_41,Glycine max (Soybean),3498.3588452288286,2.5476735434582407,3591305.2101590685,10285.941151377774,33.45661639069022,43.89102781380088
MNMOFS,MNMOFS_1,2007-05-14 10:58:46 - 2008-04-16 12:39:07,MNMOFS_41,Glycine max (Soybean),3145.863402642503,0.36329903894751314,3701535.6787514878,6965.261346861202,-3971.1279268327326,29.107999884619254
MNMOFS,MNMOFS_2,2004-04-07 12:29:50 - 2005-04-29 15:43:22,MNMOFS_31,Medicago sativa (Alfalfa),6963.326998767194,7.654626352250453,5419366.8824726045,35853.59193575433,-2653.3538379332886,13.931235431037264
MNMOFS,MNMOFS_2,2004-04-07 12:31:10 - 2005-04-29 15:44:45,MNMOFS_31,Medicago sativa (Alfalfa),5124.99015443446,11.898160984598947,6743171.128758823,12595.258853653846,-552.0221930216617,3.054734345061806
MNMOFS,MNMOFS_2,2005-05-10 09:53:25 - 2006-04-25 09:48:00,MNMOFS_31,Zea mays (Corn),5045.254635081865,24.634991399505804,2940288.799347434,6585.000484658882,4875.465016719907,15.244818507856152
MNMOFS,MNMOFS_2,2005-05-10 09:52:04 - 2006-04-25 09:47:45,MNMOFS_31,Zea mays (Corn),3358.5985647901894,2.3986260844850444,4665380.7636534525,11151.109393748304,-2185.543199061119,3.911876444392094
MNMOFS,MNMOFS_2,2006-05-09 10:29:28 - 2007-04-25 10:28:16,MNMOFS_31,Glycine max (Soybean),4784.440529082364,16.521977589940313,3336774.886820721,10716.018993320084,-2058.710221760573,3.543959690431355
MNMOFS,MNMOFS_2,2006-05-09 10:29:43 - 2007-04-25 10:28:26,MNMOFS_31,Glycine max (Soybean),4278.598588416714,8.272827069126214,3078287.1787154744,9328.517791309689,337.9499211778866,1.4947313704054632
MNMOFS,MNMOFS_3,2004-04-07 12:34:10 - 2007-04-25 10:31:09,MNMOFS_13,Zea mays (Corn),-204100.91750905156,350.60420497410536,-23602313.170756005,52511.89395003388,3885.384052233863,39.15406005811257
MNMOFS,MNMOFS_3,2004-04-07 12:35:30 - 2007-04-25 10:31:18,MNMOFS_13,Zea mays (Corn),42462.255827881585,56.548129197618564,14480739.371657224,5198.889839559107,-3650.5980967443443,26.77956269631028
MNMOFS,MNMOFS_3,2005-05-10 09:55:29 - 2006-04-27 16:21:22,MNMOFS_13,Glycine max (Soybean),4362.056945766055,7.07462885879109,5354218.417283187,33152.56278769141,668.7612451292985,22.296190218610025
MNMOFS,MNMOFS_3,2005-05-10 09:54:38 - 2006-04-27 16:21:07,MNMOFS_13,Glycine max (Soybean),7551.2603634126335,29.94262213100236,4452150.458334546,22177.00146952958,2631.420903921144,4.289330031066956
MNMOFS,MNMOFS_5,2004-04-07 11:26:00 - 2005-04-25 10:27:30,MNMOFS_33,Zea mays (Corn),3590.5880240638066,1.8110129650379774,2875032.360747342,12066.114429125115,-4891.1901777011235,29.51649591115569
MNMOFS,MNMOFS_5,2004-04-07 11:24:40 - 2005-04-25 10:26:40,MNMOFS_33,Zea mays (Corn),4494.156248201804,1.5649420408141215,3492163.4526399216,9002.82986811053,-3977.2875393870167,20.987976734372978
MNMOFS,MNMOFS_5,2005-05-10 09:57:53 - 2006-05-02 13:40:36,MNMOFS_33,Glycine max (Soybean),3994.423302457463,5.283816170486178,3048099.8720048266,5213.796281548535,1336.3493221907481,12.521555632838894
MNMOFS,MNMOFS_5,2005-05-10 09:56:39 - 2006-05-02 13:40:07,MNMOFS_33,Glycine max (Soybean),3967.636392550607,4.183056871326899,3633173.1022938485,7846.407594740719,518.3442664687394,2.4088881196381724
MNMOFS,MNMOFS_5,2006-08-02 10:00:51 - 2007-04-25 10:33:37,MNMOFS_33,Medicago sativa (Alfalfa),2870.2406426119105,4.867972813494279,2910548.1602898994,12529.138512600079,-375.9583305917638,5.393687203895676
MNMOFS,MNMOFS_5,2006-08-02 10:01:21 - 2007-04-25 10:33:46,MNMOFS_33,Medicago sativa (Alfalfa),2624.7072143281225,0.800248371354848,2664817.3828011104,8215.180452819715,944.0570358572862,8.049541395176627
MNMOFS,MNMOFS_17,2004-05-03 09:54:35 - 2008-11-17 09:57:00,MNMOFS_45,Zea mays (Corn),-65261.8510520419,50.24176030907273,84870944.67171039,58201.05265200706,250617.8743034232,142.03809710295695
MNMOFS,MNMOFS_17,2004-05-03 09:53:03 - 2008-11-17 09:38:24,MNMOFS_45,Zea mays (Corn),170012.62307670971,87.59145923957679,61272138.86427675,22994.39467764723,-560634.400561143,317.92150400696204
MNMOFS,MNMOFS_17,2005-05-10 09:50:00 - 2006-04-27 16:27:21,MNMOFS_45,Glycine max (Soybean),3230.537850736848,0.11316069229730193,2958870.057117621,4757.768763911596,4587.114419709909,47.011406737247356
MNMOFS,MNMOFS_17,2005-05-10 09:51:29 - 2006-04-27 16:27:38,MNMOFS_45,Glycine max (Soybean),3201.987251520921,0.4242386746344883,2896174.7518493524,5941.4870173079835,-363.5966497043474,2.0988318130013326
MNMOFS,MNMOFS_17,2004-04-07 11:20:30 - 2008-04-30 10:58:41,MNMOFS_45,Medicago sativa (Alfalfa),21910.129176151975,2.0308209039954184,120423700.16287838,65701.5070701432,-938600.5004050974,689.5066238899063
MNMOFS,MNMOFS_17,2004-04-07 11:22:00 - 2008-04-30 10:58:56,MNMOFS_45,Medicago sativa (Alfalfa),14712.70354474451,3.979897290232033,75166488.94697976,41905.17432581455,-10.919108431712598,28.36504019521763
